pnr,tract_id,trips
Arapahoe @ Village Center Station,08059009845,2.1358367603834223
Arapahoe @ Village Center Station,08059009846,0.0
Arapahoe @ Village Center Station,08059009850,1.4446693353828943
Arapahoe @ Village Center Station,08059009851,0.7206954143718828
Arapahoe @ Village Center Station,08059009852,2.2747393705158196
Arapahoe @ Village Center Station,08059009853,0.6639881393588554
Arapahoe @ Village Center Station,08059009854,1.4885086755018142
Arapahoe @ Village Center Station,08059009855,2.6536666638904585
Arapahoe @ Village Center Station,08059009856,2.0736949481521356
Arapahoe @ Village Center Station,08059009857,1.2714963974140976
Arapahoe @ Village Center Station,08059009858,0.11540932323809543
Arapahoe @ Village Center Station,08059009901,1.6352367673311512
Arapahoe @ Village Center Station,08059010001,3.3584851723270694
Arapahoe @ Village Center Station,08059010100,3.0694689283100023
Arapahoe @ Village Center Station,08059010205,0.36206010618836293
Arapahoe @ Village Center Station,08059010206,0.7834219424971166
Arapahoe @ Village Center Station,08059010208,1.7654715668611605
Arapahoe @ Village Center Station,08059010209,2.2591565283792923
Arapahoe @ Village Center Station,08059010210,1.137529820426475
Arapahoe @ Village Center Station,08059010211,1.8504497445247599
Arapahoe @ Village Center Station,08059010212,3.181277637579476
Arapahoe @ Village Center Station,08059010213,2.727715999839027
Arapahoe @ Village Center Station,08059010303,1.266875366699468
Arapahoe @ Village Center Station,08059010304,0.8443935223359693
Arapahoe @ Village Center Station,08059010305,2.5713682147108425
Arapahoe @ Village Center Station,08059010306,0.6362508524159767
Arapahoe @ Village Center Station,08059010307,1.4178724174907427
Arapahoe @ Village Center Station,08059010308,3.137006268071649
Arapahoe @ Village Center Station,08059010402,2.464692970101919
Arapahoe @ Village Center Station,08059010403,2.3575684721665273
Arapahoe @ Village Center Station,08059010405,1.6360056334494193
Arapahoe @ Village Center Station,08059010406,1.7062993262377546
Arapahoe @ Village Center Station,08059010502,1.8644073717971428
Arapahoe @ Village Center Station,08059010503,1.7175528432958505
Arapahoe @ Village Center Station,08059010504,0.867876212458665
Arapahoe @ Village Center Station,08059010603,1.4872458541090552
Arapahoe @ Village Center Station,08059010604,0.9170546072680881
Arapahoe @ Village Center Station,08059010701,2.1526734364502063
Arapahoe @ Village Center Station,08059010702,2.951430076840733
Arapahoe @ Village Center Station,08059010801,0.7272973239590653
Arapahoe @ Village Center Station,08059010901,3.1815785164121744
Arapahoe @ Village Center Station,08059010902,2.5010962061955984
Arapahoe @ Village Center Station,08059011000,3.5539925326858617
Arapahoe @ Village Center Station,08059011101,2.796042821240652
Arapahoe @ Village Center Station,08059011102,1.8933494934244386
Arapahoe @ Village Center Station,08059011202,2.4641985935738004
Arapahoe @ Village Center Station,08059011300,1.9875932267794538
Arapahoe @ Village Center Station,08059011401,2.1761037013671825
Arapahoe @ Village Center Station,08059011402,2.9586327115031996
Arapahoe @ Village Center Station,08059011551,2.999478704902818
Arapahoe @ Village Center Station,08059011552,3.7827555179968555
Arapahoe @ Village Center Station,08059011601,3.1701603156426477
Arapahoe @ Village Center Station,08059011602,2.206648483333122
Arapahoe @ Village Center Station,08059011701,1.2146177385462082
Arapahoe @ Village Center Station,08059011702,1.790317631670945
Arapahoe @ Village Center Station,08059011708,0.4849905823912848
Arapahoe @ Village Center Station,08059011709,0.4070813853241899
Arapahoe @ Village Center Station,08059011710,0.5374468756514116
Arapahoe @ Village Center Station,08059011711,0.9993514871980089
Arapahoe @ Village Center Station,08059011712,1.0728706236247603
Arapahoe @ Village Center Station,08059011720,2.1548431916989137
Arapahoe @ Village Center Station,08059011721,1.8364380192721204
Arapahoe @ Village Center Station,08059011723,2.0552858616502108
Arapahoe @ Village Center Station,08059011724,3.534150581427012
Arapahoe @ Village Center Station,08059011725,0.4910457403673581
Arapahoe @ Village Center Station,08059011726,2.313982890274146
Arapahoe @ Village Center Station,08059011727,1.532430666645237
Arapahoe @ Village Center Station,08059011728,1.0537851384582806
Arapahoe @ Village Center Station,08059011729,2.4290080596726837
Arapahoe @ Village Center Station,08059011730,1.7901911263928065
Arapahoe @ Village Center Station,08059011731,2.0728589335046705
Arapahoe @ Village Center Station,08059011732,3.165934216666124
Arapahoe @ Village Center Station,08059011733,1.4135439813195108
Arapahoe @ Village Center Station,08059011803,2.0553885531001126
Arapahoe @ Village Center Station,08059011804,1.4022756885992245
Arapahoe @ Village Center Station,08059011806,1.589913631104093
Arapahoe @ Village Center Station,08059011807,0.9164099316210885
Arapahoe @ Village Center Station,08059011808,0.8494157465468261
Arapahoe @ Village Center Station,08059011904,1.95404402697056
Arapahoe @ Village Center Station,08059011951,1.8039600004198424
Arapahoe @ Village Center Station,08059012022,2.855545304416805
Arapahoe @ Village Center Station,08059012023,1.6447337668808044
Arapahoe @ Village Center Station,08059012024,5.1116975256979895
Arapahoe @ Village Center Station,08059012027,0.7157043248791773
Arapahoe @ Village Center Station,08059012034,0.8336680691925477
Arapahoe @ Village Center Station,08059012035,0.12162519798325354
Arapahoe @ Village Center Station,08059012036,0.15002440547169546
Arapahoe @ Village Center Station,08059012038,1.2796500610943267
Arapahoe @ Village Center Station,08059012039,1.6184785699545456
Arapahoe @ Village Center Station,08059012041,2.09251985629538
Arapahoe @ Village Center Station,08059012042,1.4488655693860186
Arapahoe @ Village Center Station,08059012043,1.2123592307876931
Arapahoe @ Village Center Station,08059012044,0.9141823781984044
Arapahoe @ Village Center Station,08059012045,2.0846474689968524
Arapahoe @ Village Center Station,08059012046,0.9205204766084986
Arapahoe @ Village Center Station,08059012047,1.604445712727881
Arapahoe @ Village Center Station,08059012048,1.2802192879604761
Arapahoe @ Village Center Station,08059012049,3.137509862060371
Arapahoe @ Village Center Station,08059012050,3.332252048248489
Arapahoe @ Village Center Station,08059012051,3.1849112299799174
Arapahoe @ Village Center Station,08059012052,2.271961236767419
Arapahoe @ Village Center Station,08059012053,6.467092121278137
Arapahoe @ Village Center Station,08059012054,2.5337916564929146
Arapahoe @ Village Center Station,08059012055,3.397850704158064
Arapahoe @ Village Center Station,08059012057,6.640313716824321
Arapahoe @ Village Center Station,08059012059,2.8839246193956
Arapahoe @ Village Center Station,08059012060,3.8460167019894045
Arapahoe @ Village Center Station,08059015800,2.092561756657206
Arapahoe @ Village Center Station,08059015900,1.9006072723977994
Arapahoe @ Village Center Station,08059060300,0.8651848840703845
Arapahoe @ Village Center Station,08059060400,1.2456061637997415
Arapahoe @ Village Center Station,08059060501,10.647022910299105
Arapahoe @ Village Center Station,08059980000,0.0
Arapahoe @ Village Center Station,08059980400,0.32856536971991723
Arapahoe @ Village Center Station,08059980700,0.0
Arapahoe @ Village Center Station,08059980800,0.0
Arapahoe @ Village Center Station,08123001800,0.0
Arapahoe @ Village Center Station,08123001905,0.0
Arapahoe @ Village Center Station,08123001906,0.0
Arapahoe @ Village Center Station,08123001909,0.021913359243856494
Arapahoe @ Village Center Station,08123001910,0.0
Arapahoe @ Village Center Station,08123001911,0.006758563355364056
Arapahoe @ Village Center Station,08123001912,0.0
Arapahoe @ Village Center Station,08123001913,0.23564993825307126
Arapahoe @ Village Center Station,08123001914,0.0
Arapahoe @ Village Center Station,08123002004,0.7896406710963149
Arapahoe @ Village Center Station,08123002005,0.06908695694713779
Arapahoe @ Village Center Station,08123002006,0.005954032168416693
Arapahoe @ Village Center Station,08123002007,1.7503403906556043
Arapahoe @ Village Center Station,08123002008,0.275277962543491
Arapahoe @ Village Center Station,08123002009,0.6840271895300996
Arapahoe @ Village Center Station,08123002010,0.06777100527452051
Arapahoe @ Village Center Station,08123002011,0.4725831581669019
Arapahoe @ Village Center Station,08123002012,0.2768077545462176
Arapahoe @ Village Center Station,08123002013,0.5759856040185145
Arapahoe @ Village Center Station,08123002014,0.7865578273100993
Arapahoe @ Village Center Station,08123002015,0.008963668700568332
Arapahoe @ Village Center Station,08123002016,0.0
Arapahoe @ Village Center Station,08123002017,0.07128201549478307
Arapahoe @ Village Center Station,08123002018,0.17589426083111515
Arapahoe @ Village Center Station,08123002019,1.6690516400608169
Arapahoe @ Village Center Station,08123002020,1.0156977331315526
Arapahoe @ Village Center Station,08123002021,0.03015170539227044
Arapahoe @ Village Center Station,08123002105,1.202695835151264
Arapahoe @ Village Center Station,08123002106,0.07707671129780767
Arapahoe @ Village Center Station,08123002502,4.359415254072526e-05
Central Park,08001007801,50.28199804845688
Central Park,08001007802,49.67158091277203
Central Park,08001007900,82.43652795919115
Central Park,08001008000,66.5778601432012
Central Park,08001008100,15.936774021615417
Central Park,08001008200,80.7436255500881
Central Park,08001008308,49.4630278709012
Central Park,08001008309,22.975425992057584
Central Park,08001008354,123.50702575130065
Central Park,08001008355,20.980125338052822
Central Park,08001008401,0.0
Central Park,08001008505,6.112029263167026
Central Park,08001008506,4.874051672266568
Central Park,08001008507,4.875355411501952
Central Park,08001008508,3.300123241367257
Central Park,08001008524,0.9938130219232915
Central Park,08001008526,5.49528684581788
Central Park,08001008533,5.030424953841718
Central Park,08001008534,2.362748460126668
Central Park,08001008535,4.637543441130698
Central Park,08001008536,4.3184540702568075
Central Park,08001008538,16.59178785901056
Central Park,08001008540,0.08568645336892228
Central Park,08001008544,1.2164835130119853
Central Park,08001008545,1.313240653087365
Central Park,08001008546,0.5200952588925516
Central Park,08001008547,0.7137391265172988
Central Park,08001008548,0.3565947429863875
Central Park,08001008549,1.128285356051724
Central Park,08001008550,3.2149609559330345
Central Park,08001008551,0.6702902949802778
Central Park,08001008552,7.974162170085957
Central Park,08001008553,8.746235819671885
Central Park,08001008554,0.5042741947651059
Central Park,08001008555,4.510955948592309
Central Park,08001008556,6.203096983259355
Central Park,08001008557,0.9183227873668446
Central Park,08001008558,3.5070605979590073
Central Park,08001008559,7.348174397812318
Central Park,08001008560,4.093631087734769
Central Park,08001008561,3.7540821238671893
Central Park,08001008562,7.21260413191389
Central Park,08001008563,5.602696367430738
Central Park,08001008564,0.5863419988200138
Central Park,08001008565,6.3427109478794055
Central Park,08001008603,0.29272315889430633
Central Park,08001008604,0.7425390853975755
Central Park,08001008605,1.9225598051246857
Central Park,08001008606,1.8135051177986683
Central Park,08001008705,60.08882553484992
Central Park,08001008706,45.82829694195653
Central Park,08001008709,220.31899852213252
Central Park,08001008801,28.672784266182862
Central Park,08001008802,17.44705519074006
Central Park,08001008901,35.45232799645542
Central Park,08001009001,7.504931133564086
Central Park,08001009003,8.048512015821327
Central Park,08001009004,15.322287413761057
Central Park,08001009101,3.7859204282476355
Central Park,08001009103,2.8103395198337653
Central Park,08001009104,4.085596444200831
Central Park,08001009202,5.319419237831314
Central Park,08001009203,4.691391236353418
Central Park,08001009204,5.597461115873949
Central Park,08001009206,1.4160006327372874
Central Park,08001009207,2.74522410865859
Central Park,08001009304,4.4137125403326625
Central Park,08001009306,6.007223696386578
Central Park,08001009307,8.516899726743937
Central Park,08001009308,11.196275813044428
Central Park,08001009309,5.779060982955874
Central Park,08001009310,8.016872737126329
Central Park,08001009316,3.924236875204029
Central Park,08001009318,5.9622444700637
Central Park,08001009319,1.32309120117096
Central Park,08001009320,2.5417600447252893
Central Park,08001009321,2.405821739078748
Central Park,08001009322,2.8590924458302696
Central Park,08001009323,2.5769005020698534
Central Park,08001009325,3.735516640929181
Central Park,08001009326,1.5411980949776505
Central Park,08001009327,3.0923161883944594
Central Park,08001009401,6.162608349969692
Central Park,08001009406,4.09266252594778
Central Park,08001009407,6.577793931655497
Central Park,08001009408,1.4103772668523358
Central Park,08001009409,2.5630374969273837
Central Park,08001009410,1.296615744232342
Central Park,08001009411,1.4351039149655274
Central Park,08001009501,4.663084178847319
Central Park,08001009502,5.810217692670502
Central Park,08001009553,14.154226884407539
Central Park,08001009603,7.542445159924073
Central Park,08001009604,3.089529169941316
Central Park,08001009606,2.265246264919379
Central Park,08001009607,2.3659517735509925
Central Park,08001009608,1.8152951706711304
Central Park,08001009751,5.043901206469534
Central Park,08001009752,3.159028187862518
Central Park,08001015000,18.192185473234137
Central Park,08001060001,2.5851516330157653
Central Park,08001060002,2.6418151184149177
Central Park,08001060100,5.185988738261589
Central Park,08001060200,2.3912834226256106
Central Park,08001061200,1.1938226225735669
Central Park,08001988700,1.0
Central Park,08005004951,4.8564510345261525
Central Park,08005004952,8.567843278032251
Central Park,08005005551,2.3449328595858443
Central Park,08005005552,1.82530418908495
Central Park,08005005553,1.776940773635126
Central Park,08005005611,0.33861988884769184
Central Park,08005005612,0.6778516672474877
Central Park,08005005614,0.1254370783997573
Central Park,08005005619,1.2741586753060292
Central Park,08005005620,1.0673561802762521
Central Park,08005005621,0.7383708696950008
Central Park,08005005622,0.4973246588160962
Central Park,08005005623,0.6048842853131033
Central Park,08005005624,0.3138326502857455
Central Park,08005005625,0.30265251771723056
Central Park,08005005626,0.23374401201940403
Central Park,08005005627,0.23649963268999688
Central Park,08005005628,0.3129747372141131
Central Park,08005005629,0.25795748928401196
Central Park,08005005630,0.4993233925218107
Central Park,08005005631,0.1890678538322295
Central Park,08005005632,0.17155588167032335
Central Park,08005005633,0.5312350782629934
Central Park,08005005634,1.4097367272218553
Central Park,08005005635,0.3404810670355524
Central Park,08005005636,0.0034309818840561964
Central Park,08005005701,1.225424344771692
Central Park,08005005702,1.5066610547567827
Central Park,08005005800,1.2870486164913673
Central Park,08005005951,2.197068799112447
Central Park,08005005952,2.2171878658753696
Central Park,08005006000,1.8927679508116275
Central Park,08005006100,1.7835724301320324
Central Park,08005006200,2.1844584674726315
Central Park,08005006300,1.3319431459795346
Central Park,08005006400,1.454645461847694
Central Park,08005006501,0.9378021217707769
Central Park,08005006502,1.2170493919354626
Central Park,08005006601,2.1335801756921238
Central Park,08005006603,0.3632513424975507
Central Park,08005006604,1.0760894485453467
Central Park,08005006704,3.49219637514984
Central Park,08005006705,1.09017157162604
Central Park,08005006706,0.7131063416039006
Central Park,08005006707,1.6482667217555744
Central Park,08005006708,0.3108150422881703
Central Park,08005006709,2.408939634657792
Central Park,08005006711,0.9215901128609141
Central Park,08005006712,0.8230304579501556
Central Park,08005006713,0.44148428094420933
Central Park,08005006808,1.3002800519614586
Central Park,08005006815,2.340155899285315
Central Park,08005006854,2.1614931361858387
Central Park,08005006857,0.5834676129440355
Central Park,08005006859,2.4832034278614206
Central Park,08005006860,0.5884876158006798
Central Park,08005006861,1.3150708343715694
Central Park,08005006862,0.3458805418652104
Central Park,08005006863,2.6126060454901223
Central Park,08005006864,2.849508980830268
Central Park,08005007103,0.0
Central Park,08005007106,1.499638623401599
Central Park,08005007108,4.2179911359388
Central Park,08005007109,2.696025025291059
Central Park,08005007110,10.195021713216539
Central Park,08005007111,2.6287310581707803
Central Park,08005007112,7.071589569935252
Central Park,08005007113,1.3899683834412073
Central Park,08005007201,24.73270981824623
Central Park,08005007202,38.578887824453474
Central Park,08005007301,17.438281830562534
Central Park,08005007302,62.78433703941106
Central Park,08005007400,40.74235462325902
Central Park,08005007500,13.313536011155476
Central Park,08005007600,18.934012678441587
Central Park,08005007702,17.74817440087075
Central Park,08005007703,27.477806679996192
Central Park,08005007704,29.901385552430856
Central Park,08005015100,8.251616462248936
Central Park,08005080000,17.61270550566219
Central Park,08005080100,20.15974123422019
Central Park,08005080200,14.555276969705131
Central Park,08005080300,13.358436167511918
Central Park,08005080400,9.439827513174357
Central Park,08005080500,9.703458437517366
Central Park,08005080600,8.662461677913743
Central Park,08005080700,16.577748931075742
Central Park,08005080800,8.17883298574314
Central Park,08005080900,12.759309582198687
Central Park,08005081001,8.890632607804847
Central Park,08005081002,7.159498378944221
Central Park,08005081101,9.685043371974684
Central Park,08005081102,4.3952229526341196
Central Park,08005081200,14.461598097538454
Central Park,08005081300,6.047260562414031
Central Park,08005081400,12.044244867058495
Central Park,08005081500,6.845511122275516
Central Park,08005081600,7.305378917689469
Central Park,08005081700,0.5890120681696827
Central Park,08005081800,25.180721054726103
Central Park,08005081900,21.661624221346568
Central Park,08005082000,7.504405896649797
Central Park,08005082100,11.78760380344732
Central Park,08005082200,13.156155703545783
Central Park,08005082300,7.07747478256055
Central Park,08005082400,7.605510963859324
Central Park,08005082500,2.4022996615271044
Central Park,08005082600,12.643690043779184
Central Park,08005082700,7.815101519042006
Central Park,08005082800,9.96655155838715
Central Park,08005082900,12.135342851888542
Central Park,08005083000,0.8382746191017071
Central Park,08005083100,3.4848435254297687
Central Park,08005083201,2.349903450294145
Central Park,08005083202,1.4401971310863266
Central Park,08005083300,1.9230545821792608
Central Park,08005083400,2.638724948573413
Central Park,08005083500,4.864734418441395
Central Park,08005083600,0.5079294234639999
Central Park,08005083700,0.7730534803082757
Central Park,08005083800,2.4142741699498305
Central Park,08005083900,1.8369015986707848
Central Park,08005084000,2.1609994398299226
Central Park,08005084100,2.2136407082641005
Central Park,08005084200,1.5284977489180411
Central Park,08005084300,0.9670426464933142
Central Park,08005084400,0.6276219554529436
Central Park,08005084500,2.0453583310219363
Central Park,08005084600,2.3929849801661356
Central Park,08005084700,4.065271149207154
Central Park,08005084800,0.7540584279630745
Central Park,08005084900,0.7172100970964914
Central Park,08005085000,0.7317500208316875
Central Park,08005085100,0.40626666583923354
Central Park,08005085200,0.22577575045970305
Central Park,08005085300,0.6240321414294838
Central Park,08005085400,0.603360288226921
Central Park,08005085500,0.763394244336259
Central Park,08005085600,0.0
Central Park,08005085700,1.2416079910706865
Central Park,08005085800,0.34730325790176125
Central Park,08005085900,3.1403249187162334
Central Park,08005086001,1.4168913534567842
Central Park,08005086002,2.560434150615671
Central Park,08005086100,1.7137963757942414
Central Park,08005086200,1.8591312852593387
Central Park,08005086300,1.2864080112243352
Central Park,08005086400,0.16785119243771585
Central Park,08005086500,0.6739298649968334
Central Park,08005086600,1.268825174843131
Central Park,08005086700,2.4434022563515008
Central Park,08005086801,18.282677944207638
Central Park,08005086802,8.07654784889112
Central Park,08005086900,8.289531005840294
Central Park,08005087000,10.835193063164342
Central Park,08005087100,5.3674645464040465
Central Park,08005087200,15.325534639014302
Central Park,08005087301,18.56733650218495
Central Park,08005087302,7.62235525151138
Central Park,08005980000,0.05127129813983146
Central Park,08013012101,1.6135387761937325
Central Park,08013012103,0.6767280367192849
Central Park,08013012104,0.31727190299583513
Central Park,08013012105,0.9723865390153583
Central Park,08013012106,0.8491388043048302
Central Park,08013012107,0.9291930721155216
Central Park,08013012201,0.32247789662869497
Central Park,08013012204,1.0507224420110677
Central Park,08013012205,0.6556411067218362
Central Park,08013012206,0.5495040439817234
Central Park,08013012207,1.4822643104089608
Central Park,08013012208,1.1241561728846785
Central Park,08013012300,1.2364729783852695
Central Park,08013012401,0.9861203768480695
Central Park,08013012501,0.4981452652061112
Central Park,08013012505,0.29122291412162726
Central Park,08013012507,0.9189554328033601
Central Park,08013012508,1.169080132809448
Central Park,08013012509,0.9533988337013105
Central Park,08013012510,0.15241440338019396
Central Park,08013012511,1.1145186221955137
Central Park,08013012603,1.3990237605604186
Central Park,08013012605,0.3402280807428786
Central Park,08013012608,0.4061932998714066
Central Park,08013012609,0.23972614897661718
Central Park,08013012610,0.9317989960956032
Central Park,08013012701,0.6116084955459989
Central Park,08013012705,1.8444472750174723
Central Park,08013012707,0.7789057459750244
Central Park,08013012708,0.6913120395769351
Central Park,08013012709,0.05215713000082992
Central Park,08013012710,0.24472805390958968
Central Park,08013012801,0.32427935531280827
Central Park,08013012802,0.09982207650489422
Central Park,08013012903,0.2801442152515127
Central Park,08013012904,0.8891613350149872
Central Park,08013012905,1.315180357193307
Central Park,08013012907,0.6162160004059755
Central Park,08013013003,1.2332563333640143
Central Park,08013013004,0.3829273124575906
Central Park,08013013005,0.34212447648725386
Central Park,08013013006,0.6625263326195392
Central Park,08013013201,0.011553788807177948
Central Park,08013013202,0.0
Central Park,08013013205,0.11370969783642415
Central Park,08013013207,0.20634635528801956
Central Park,08013013208,0.6547134665754025
Central Park,08013013210,1.2022802727805204
Central Park,08013013211,0.41074811526410165
Central Park,08013013212,0.7484355131420407
Central Park,08013013214,0.19022806011955848
Central Park,08013013215,0.48990017857010754
Central Park,08013013302,0.810571283254797
Central Park,08013013305,0.9286771160202172
Central Park,08013013306,0.7148109548912719
Central Park,08013013307,0.5842939609132847
Central Park,08013013308,0.5866728123740083
Central Park,08013013401,0.6606221466520809
Central Park,08013013402,1.3717285156945975
Central Park,08013013503,0.5687453982688672
Central Park,08013013505,0.5484846661261051
Central Park,08013013506,0.23327549953832216
Central Park,08013013507,0.37030546714159135
Central Park,08013013508,0.4294832923460145
Central Park,08013013601,0.0
Central Park,08013013704,0.8332744794467928
Central Park,08013013706,0.0
Central Park,08013060601,0.5176466803172883
Central Park,08013060602,0.08020544629000978
Central Park,08013060700,2.0215267104303023
Central Park,08013060801,3.0558263916329897
Central Park,08013060802,1.5108239611685232
Central Park,08013060900,1.129551780350695
Central Park,08013061300,0.2609463062048964
Central Park,08013061400,0.38157862891618777
Central Park,08014030000,0.9754978439365416
Central Park,08014030100,0.5086169967713592
Central Park,08014030200,2.3038585949789097
Central Park,08014030300,0.895788114486548
Central Park,08014030400,0.3929561233099173
Central Park,08014030500,0.09591773031769492
Central Park,08014030600,2.1415623445482854
Central Park,08014030700,1.4145604647231915
Central Park,08014030800,1.3844273411378933
Central Park,08014030900,0.8407859733437515
Central Park,08014031000,3.344349955380866
Central Park,08014031101,3.115481934587774
Central Park,08014031102,0.6234758941565277
Central Park,08014031103,0.5514824564104449
Central Park,08014031104,0.7827280892425834
Central Park,08014031201,5.137346668739857
Central Park,08014031202,1.718158027472876
Central Park,08014031300,0.9635356273479427
Central Park,08014031401,0.0
Central Park,08014031402,2.0965444324904148
Central Park,08014031403,0.0
Central Park,08014980100,0.0
Central Park,08014980200,0.0
Central Park,08014980300,0.0
Central Park,08031000102,5.737505851625674
Central Park,08031000201,9.496226403517642
Central Park,08031000202,9.6376586916301
Central Park,08031000301,8.072852909821162
Central Park,08031000302,4.118535417888764
Central Park,08031000303,6.223170443957706
Central Park,08031000401,8.195184347270189
Central Park,08031000403,9.56909036892286
Central Park,08031000404,9.591914544490919
Central Park,08031000501,1.620731910529685
Central Park,08031000503,2.17675570989356
Central Park,08031000504,8.561104619737971
Central Park,08031000600,28.25721498700507
Central Park,08031000703,2.039042684910278
Central Park,08031000704,2.2256485244636357
Central Park,08031000705,4.426989124170191
Central Park,08031000706,18.811656812228073
Central Park,08031000800,5.385957545007304
Central Park,08031000902,3.1476279868455603
Central Park,08031000903,5.2283497524182785
Central Park,08031000904,3.034851623795051
Central Park,08031000905,2.9942736670703805
Central Park,08031001000,5.698445715623054
Central Park,08031001101,7.674573008196628
Central Park,08031001102,13.912494193025067
Central Park,08031001301,7.818198607608736
Central Park,08031001302,5.725664186386007
Central Park,08031001401,4.769680449192623
Central Park,08031001402,3.4731510167395205
Central Park,08031001403,3.390021923994003
Central Park,08031001500,37.610524131176405
Central Park,08031001601,28.310220079700606
Central Park,08031001602,39.796587605441545
Central Park,08031001603,40.29955680253382
Central Park,08031001703,14.01841514610636
Central Park,08031001704,17.44193424394262
Central Park,08031001705,21.028548384854997
Central Park,08031001706,14.83206657445792
Central Park,08031001707,9.510741916598683
Central Park,08031001800,9.50535805893651
Central Park,08031001901,16.122350781918595
Central Park,08031002000,11.278057053685323
Central Park,08031002101,5.7081988891423805
Central Park,08031002102,5.5382194718750215
Central Park,08031002300,30.670149957745988
Central Park,08031002402,12.753024304599313
Central Park,08031002404,10.726516332909553
Central Park,08031002405,31.920994533375158
Central Park,08031002602,11.562715488500057
Central Park,08031002603,18.37680348439621
Central Park,08031002604,4.3769058834472565
Central Park,08031002704,4.208278264736967
Central Park,08031002705,4.747516034458872
Central Park,08031002706,6.0150027509186215
Central Park,08031002707,6.194748674159257
Central Park,08031002708,4.491795030260857
Central Park,08031002709,4.38246503571243
Central Park,08031002801,5.409055154014623
Central Park,08031002802,8.714118234352144
Central Park,08031002804,3.4059072877968064
Central Park,08031002805,5.66233171288374
Central Park,08031002901,4.667541365528377
Central Park,08031002902,4.986426412658908
Central Park,08031003002,1.2242886038968108
Central Park,08031003003,2.7714146147036303
Central Park,08031003004,3.0708382911553658
Central Park,08031003005,4.501327151773076
Central Park,08031003006,3.646557782152483
Central Park,08031003101,11.615014515215856
Central Park,08031003102,16.990289789324308
Central Park,08031003202,6.996544097438166
Central Park,08031003203,6.236268817789556
Central Park,08031003204,4.1489806405751075
Central Park,08031003205,6.0631820705501305
Central Park,08031003300,10.597481342284478
Central Park,08031003401,5.608595619272215
Central Park,08031003402,6.3322380879411
Central Park,08031003501,46.50473545538131
Central Park,08031003502,59.59446403254732
Central Park,08031003601,35.69716487834527
Central Park,08031003602,79.47449436652687
Central Park,08031003603,24.900579827751315
Central Park,08031003701,14.95101926516408
Central Park,08031003702,20.011291432432362
Central Park,08031003703,12.267812717060412
Central Park,08031003801,10.683599758200259
Central Park,08031003802,10.194851005333229
Central Park,08031003901,17.304068241881474
Central Park,08031003902,4.546354187288282
Central Park,08031004002,2.124348091510527
Central Park,08031004003,6.764461086593109
Central Park,08031004004,2.5613233013541246
Central Park,08031004005,4.024176142315209
Central Park,08031004006,4.578297486204768
Central Park,08031004101,106.75596686596937
Central Park,08031004102,267.00262982120756
Central Park,08031004103,179.3094567170817
Central Park,08031004104,403.209692290807
Central Park,08031004108,206.4630520440184
Central Park,08031004109,263.76149854760706
Central Park,08031004110,302.793262748008
Central Park,08031004111,400.85520633211576
Central Park,08031004112,441.2048580218951
Central Park,08031004113,136.99958905587863
Central Park,08031004201,21.796545477764543
Central Park,08031004202,238.24992363409507
Central Park,08031004302,22.292668711192746
Central Park,08031004303,14.070236542870674
Central Park,08031004306,67.07654802965884
Central Park,08031004307,9.481928023226606
Central Park,08031004308,15.450551524828017
Central Park,08031004309,46.49673462783093
Central Park,08031004310,27.341469815373145
Central Park,08031004403,159.2498462230558
Central Park,08031004404,72.03599137063324
Central Park,08031004406,45.25525758019698
Central Park,08031004407,43.320507129483886
Central Park,08031004503,1.0048347550066683
Central Park,08031004504,0.9038144566645703
Central Park,08031004505,3.8627601975544925
Central Park,08031004506,1.358959325075842
Central Park,08031004601,1.4557659418090771
Central Park,08031004602,3.1072414060881366
Central Park,08031004603,2.8881648119770684
Central Park,08031004700,2.0998338338980203
Central Park,08031004801,1.2099973158277881
Central Park,08031005001,12.261742546658164
Central Park,08031005003,13.826255161357897
Central Park,08031005004,26.664920668333085
Central Park,08031005102,6.933151470522035
Central Park,08031005104,3.683402884561015
Central Park,08031005200,15.742525004567373
Central Park,08031005300,2.5631682476233304
Central Park,08031005502,0.511087442756103
Central Park,08031005503,1.1600815475090378
Central Park,08031006701,9.536261777984842
Central Park,08031006804,7.100231645883486
Central Park,08031006810,10.31633912963655
Central Park,08031006812,16.47841071656482
Central Park,08031006813,8.026998739081384
Central Park,08031006814,6.775125641592529
Central Park,08031006815,6.565466333384285
Central Park,08031006816,12.525865493518868
Central Park,08031006817,8.227153863365379
Central Park,08031006818,14.22507993962102
Central Park,08031006902,10.230837738009699
Central Park,08031006903,10.014792276059515
Central Park,08031007006,5.431303499349176
Central Park,08031007013,19.06547779683067
Central Park,08031007037,22.961150084208697
Central Park,08031007088,24.96406418391863
Central Park,08031007090,8.531079868578642
Central Park,08031007091,20.22781262393337
Central Park,08031008304,22.78494537417175
Central Park,08031008305,30.490030051860757
Central Park,08031008306,41.402919974589246
Central Park,08031008312,55.170917772338164
Central Park,08031008386,23.02830700976247
Central Park,08031008387,49.89365248685049
Central Park,08031008388,100.23214362936118
Central Park,08031008389,53.12365685387655
Central Park,08031008390,46.2891877901433
Central Park,08031008391,12.346914959147345
Central Park,08031011902,2.407484483406706
Central Park,08031011903,0.7217031478913247
Central Park,08031012001,0.7448464132190614
Central Park,08031012010,1.0365282335673256
Central Park,08031012015,1.5446117277495772
Central Park,08031012016,0.8467470667821066
Central Park,08031015300,13.863843707486879
Central Park,08031015400,6.531548462570793
